defendant_id,actual,pvalue
33453,innocent,0.9269782684989017
31083,guilty,0.028711043670205
24084,guilty,0.0018490815760112912
34856,innocent,0.053641502682090045
34560,guilty,0.02332300722034666
34905,guilty,0.00633990815108601
35609,guilty,0.010056421943218291
25533,innocent,0.4566985285232808
25948,guilty,0.04432302423014912
26027,innocent,0.7094168001028838
36899,guilty,0.005511273032382669
38202,guilty,0.036467711439256666
36193,guilty,0.0008211906281478721
38255,innocent,0.6781519667843715
20518,guilty,0.036750566897796946
34133,innocent,0.9028074999504738
27219,guilty,0.043569219244724976
27254,innocent,0.41072534107160386
30766,innocent,0.5740726062225462
27830,guilty,0.04824527812593862
22705,innocent,0.4867293115500674
22861,guilty,0.02602560505857164
36248,innocent,0.28429954400703444
32655,innocent,0.5758945232244663
28151,guilty,0.04144073919300137
20456,guilty,0.001979363365382059
39881,innocent,0.7187423908773969
35825,guilty,0.042524321010300764
38838,guilty,0.016296853083424667
36238,guilty,0.03386316733206337
36253,innocent,0.7317474327848595
21881,guilty,0.04692523679962248
29515,innocent,0.20853509277903698
27806,innocent,0.8685231884220935
37090,guilty,0.043251571864770307
34036,innocent,0.6029536724958047
35857,guilty,0.03520228709108862
29724,guilty,0.006612601704077592
23780,guilty,0.3818825573801161
36116,guilty,0.03279992076821114
27524,guilty,0.19711480793819308
21226,innocent,0.4354358498160985
38938,guilty,0.012590231743398335
32376,guilty,0.014559082325824313
24505,innocent,0.5931416880162343
33147,innocent,0.5827649751993168
22615,innocent,0.5100736860990219
28229,innocent,0.7970058070357753
20733,innocent,0.09451064575059892
27037,guilty,0.04837442280954355
32025,guilty,0.03475712194736564
26859,guilty,0.02242397230401344
23787,innocent,0.5879119710567063
28374,innocent,0.7889695315335485
24783,innocent,0.857244696393182
20763,innocent,0.3271421250633496
23290,innocent,0.4446831512998677
23766,guilty,0.02697772624868519
35352,guilty,0.02096129056475199
22451,guilty,0.04498474463652141
29309,innocent,0.40195291715836456
20840,innocent,0.8873243589586441
38895,guilty,0.02055807465486785
21230,innocent,0.49298702035002867
23566,innocent,0.9370057191621461
26558,guilty,0.03557461800004436
27940,innocent,0.3352320795938053
28517,innocent,0.6459325845497904
24230,guilty,0.011088019509371045
39390,innocent,0.9564846434735742
37769,guilty,0.031791465792671635
32458,guilty,0.014411553814389978
28247,guilty,0.028121076125331858
33205,guilty,0.026601066011192255
31423,innocent,0.09958930698518936
30254,guilty,0.03176449706555271
29763,guilty,0.029402610504799333
28191,guilty,0.04772612354650274
21409,innocent,0.33510418962338473
37086,guilty,0.02032413233921774
38093,innocent,0.15606489858373487
37199,innocent,0.4074480126226235
39600,innocent,0.4720019533831516
34970,guilty,0.06406386548253656
23071,guilty,0.04347213539968471
21176,guilty,0.044582470605645644
30946,guilty,0.2858191984925277
34226,innocent,0.9473460340717875
35527,guilty,0.024732271688240954
36806,innocent,0.5311949598878666
39922,guilty,0.04627660070083006
37871,guilty,0.0491186315428196
34947,innocent,0.9657110273772255
37261,guilty,0.13045449818652263
31233,guilty,0.045934344653805394
38367,innocent,0.7380930960765655
23666,innocent,0.16976696655832874
39044,innocent,0.2357007416357693
37405,innocent,0.7206528377494632
35407,innocent,0.12577973783516264
26459,innocent,0.7289031170672542
27559,guilty,0.02914115144765427
32584,guilty,0.04897913454711181
20362,guilty,0.03848538460018968
31663,innocent,0.05530776885805924
34621,guilty,0.022995679253756774
25060,guilty,0.011231468036094629
34312,innocent,0.31164429923745957
31443,innocent,0.23114731134222996
23686,innocent,0.9077230510939298
38326,guilty,0.024977540635666554
29489,innocent,0.5510946902724791
36370,innocent,0.20922946109453633
36838,guilty,0.0025575147549914304
34713,guilty,0.017409535829978614
35756,guilty,0.04440774271277708
33571,guilty,0.03288794390420089
26998,innocent,0.6551864653644487
31322,guilty,0.04945186278668432
24157,innocent,0.7620495791322581
32699,guilty,0.01594040552520032
31264,innocent,0.4713053249712612
31796,innocent,0.7184862265542655
21383,guilty,0.023380180741375524
33813,guilty,0.03343305923634312
23340,innocent,0.9565311696350913
28488,guilty,0.023582621539446548
21595,innocent,0.6332091070464134
24730,guilty,0.020024748952881328
24540,innocent,0.7116941694816566
28534,innocent,0.4136467543266408
26753,innocent,0.32140555931494524
31203,guilty,0.028178535193751488
37740,innocent,0.758956095187749
29527,guilty,0.0003635975998806829
26966,guilty,0.03913746837452348
37368,innocent,0.6430042781061958
36008,guilty,0.04961513765562123
33372,innocent,0.4779383679105025
37901,innocent,0.48583140773805167
25845,guilty,0.13369030621254582
35254,guilty,0.01198330977499918
38547,innocent,0.4643232709467014
37126,guilty,8.632132998686593e-05
30320,guilty,0.020699727503992835
24516,innocent,0.8329272355890137
31711,guilty,0.015809129460396892
32816,innocent,0.27401688821629544
33579,innocent,0.06379249754080957
26610,guilty,0.021470842296743033
39655,guilty,0.004258152731344611
38141,innocent,0.15254860711889606
27594,innocent,0.8189870069673343
23603,innocent,0.9976796068747384
30944,guilty,0.04440938651774392
26625,innocent,0.613824058486585
39350,guilty,0.029542550067715886
37894,guilty,0.008534775142838485
39320,innocent,0.22882257147920865
38602,innocent,0.6823752828292476
28866,guilty,0.019651108639085514
39253,guilty,0.017238021260081476
20584,guilty,0.04069373437565766
23661,guilty,0.023230892404181098
39057,innocent,0.8863619371505407
20384,innocent,0.10168967957454918
31115,guilty,0.04163607733754596
36301,guilty,0.03718500680857497
26117,innocent,0.3649959230945589
34232,innocent,0.5516682448959862
36925,guilty,0.041912385408698814
23877,innocent,0.7510020181748723
34300,guilty,0.010571431157808382
26981,guilty,0.012420773622157127
30850,guilty,0.3813201132950529
21116,guilty,0.04471478639642619
25169,guilty,0.019703700619963505
21352,guilty,0.041468239429070713
33486,innocent,0.6132119715652373
39731,guilty,0.03356341613775353
34685,guilty,0.02682971517033056
37622,innocent,0.5792123165470394
21341,innocent,0.3443137720076518
31631,guilty,0.02261031493413589
21731,innocent,0.5155367916828245
37538,innocent,0.6160192945310702
22897,innocent,0.3530721859476973
23371,guilty,0.03647315424278787
24322,innocent,0.9141965283849489
39853,guilty,0.032317426626194946
37230,guilty,0.00877552736338289
27633,guilty,0.01236934739454444
37417,guilty,0.002218241741246568
22419,guilty,0.0012990383054045042
34643,guilty,0.030229241750463376
38279,guilty,0.030181718998274695
20321,guilty,0.013683536573453165
39661,guilty,0.04553755663655787
32291,innocent,0.8390707009393934
33753,guilty,0.03723948053594931
37269,guilty,0.030973646435880277
39613,innocent,0.052814857246356296
21263,innocent,0.6464235797350415
35441,guilty,0.012241730345188412
23350,innocent,0.4844675534403104
29338,innocent,0.8199719418192573
35772,guilty,0.0419822368134307
29048,guilty,0.24816888861126557
33906,innocent,0.5503369470642088
26247,guilty,0.006886812929734804
23180,guilty,0.049049283548051575
22029,guilty,0.025468813620386915
22747,guilty,0.027253793909126113
32371,guilty,0.0027851498095510132
39086,innocent,0.44619342639251314
22795,innocent,0.7345990655290651
36823,guilty,0.19488056323928818
30924,innocent,0.07260934500945693
25233,guilty,0.046502917055827535
25356,guilty,0.015780720463007252
29466,innocent,0.9866621015801916
25050,innocent,0.5241700655756097
33155,innocent,0.05022447440234616
25173,guilty,0.0050217097745213326
37014,guilty,0.04983145511355626
36084,innocent,0.22126493269006944
34498,guilty,0.018964117490517626
28055,guilty,0.05302564071451559
39438,guilty,0.038705040104037546
27878,innocent,0.9557113928387128
34095,guilty,0.04758555580520324
22658,guilty,0.003959368918861422
32221,innocent,0.5136610310960837
29662,guilty,0.02829028469045853
21272,innocent,0.30052070527949143
39963,innocent,0.9340747939899546
27877,innocent,0.6213859707532566
20083,guilty,0.025148666930261035
34146,guilty,0.02874378508470839
25224,guilty,0.024253246925000235
28074,guilty,0.04885161881098135
36355,innocent,0.5680259008032286
32520,innocent,0.7155101655711091
27362,guilty,0.0016592808109758663
30791,guilty,0.3559539215007456
38675,guilty,0.019684307666852238
24276,guilty,0.022509683673460797
35755,innocent,0.8326780747583882
30967,innocent,0.7068219907608814
29816,guilty,0.0244491991821775
21833,innocent,0.6018145563806504
26657,guilty,0.01997636099208864
30213,guilty,0.007038034232058843
38614,innocent,0.20435354306676737
33886,innocent,0.21451325122932746
33901,guilty,0.030974302187405874
36813,guilty,0.03673163012690647
29333,innocent,0.927146073454859
29158,innocent,0.4143382968239529
23446,innocent,0.7627648153965182
38110,guilty,0.0072055183298732955
34571,guilty,0.03066456837248596
30384,guilty,0.013871105521994553
34848,guilty,0.03336203355796691
28774,guilty,0.038414854979552465
28877,guilty,0.027729792533284864
27427,guilty,0.029418145903079597
24070,innocent,0.5853457859609597
32806,guilty,0.022604569992806745
32336,guilty,0.012992293181312021
38388,innocent,0.525710466916458
38889,guilty,0.01862262643325387
36593,guilty,0.007171025132310971
33653,innocent,0.42225196259129527
33361,innocent,0.6629071637722421
20713,innocent,0.5829516352309158
28337,innocent,0.26266440391473567
27035,innocent,0.7645702073803895
32478,guilty,0.018000726469762567
28025,innocent,0.15172552652909965
28318,innocent,0.5160306583897469
22789,innocent,0.6125764931214747
24327,guilty,0.047332890734733554
23579,innocent,0.4782829039329762
27470,guilty,0.02067229608364555
25019,guilty,0.03879697852348508
31311,guilty,0.030823218051712065
26806,innocent,0.46217229166468543
31484,innocent,0.8975024238463302
37036,innocent,0.3093025374469299
30988,innocent,0.05150505865302742
27141,innocent,0.7099204785716912
25189,guilty,0.015954845585474654
30570,guilty,0.0014383566389670533
25363,guilty,0.029315308560687238
28326,innocent,0.8382446794567263
22100,innocent,0.5837855728482624
30376,guilty,0.015060868228027074
20611,innocent,0.14076821065855785
35060,innocent,0.1004982361985343
38873,innocent,0.32250218421631494
29820,guilty,0.02483377215179286
33233,guilty,0.04654434709751472
25277,guilty,0.030381983345218758
25584,guilty,0.0477633712106115
35997,guilty,0.03795714668892389
33922,guilty,0.04418163326538786
22040,guilty,0.04902157740668144
37511,guilty,0.011343356124083548
34361,guilty,0.04172253481504645
35852,guilty,0.03449251970117022
39664,innocent,0.8624102583456967
28933,guilty,0.0241709608110498
21464,guilty,0.04686490942834792
32299,innocent,0.7473086391629031
21209,innocent,0.8152559777195759
28749,innocent,0.07729232868280006
29343,guilty,0.006769575803403699
30795,innocent,0.47085421477797135
33122,guilty,0.3470391586499758
29812,guilty,0.02437803801634344
38803,guilty,0.019928810949868217
27261,guilty,0.01503733346815121
30782,guilty,0.022991811838221535
36153,guilty,0.0016173853931530481
33852,guilty,0.035704675116074794
36811,innocent,0.7363758540566184
39930,guilty,0.03684955261524755
31912,innocent,0.27641112838140786
39449,guilty,0.024929857634735847
32116,guilty,0.022217033391619307
28330,guilty,0.022096064906153425
24358,innocent,0.16682618777549624
32335,guilty,0.0008612885931005177
37069,innocent,0.6580913897486611
36664,innocent,0.8539317598170838
37425,innocent,0.49758452773262946
38760,innocent,0.8254234011274506
29906,guilty,0.017009814063085296
33074,innocent,0.44890022671944385
33706,guilty,0.021083007705941306
29528,innocent,0.598801650710381
37384,guilty,0.026234606818407676
27448,guilty,0.01050664420128179
32738,innocent,0.413415687504372
33540,innocent,0.33995291457185906
29443,guilty,0.003760809738847354
25165,guilty,0.005309601143656678
24977,guilty,0.039917201004581786
32612,guilty,0.047083882869298925
31445,guilty,0.030872899541634077
31786,guilty,0.0048481171092531646
29032,guilty,0.0026711817455214617
23098,guilty,0.04420799484872662
38836,guilty,0.00023965193808470064
23879,guilty,0.027326594780656972
22083,guilty,0.023511602292850476
22397,innocent,0.11975969437283726
37380,innocent,0.07064627518565317
31397,guilty,0.030691359361639116
37349,guilty,0.03649699142695405
35126,guilty,0.046556293466563446
25059,innocent,0.8630218155631413
39715,guilty,0.03901054492921414
31982,guilty,0.03485159429474806
27021,guilty,0.1572920358780031
32366,guilty,0.005970585913651189
38720,guilty,0.008776696364214288
22187,guilty,0.03493451538103268
34790,guilty,0.015602883561857595
36137,innocent,0.4023917594237506
20820,innocent,0.6894919330810008
23935,guilty,0.018283005779124006
26148,guilty,0.030211493453287004
34960,innocent,0.40604863309958816
32389,guilty,0.0156332747941001
27225,guilty,0.048700865537070225
20774,innocent,0.25019426855198384
30055,innocent,0.467311803094838
26722,guilty,0.0042611100887079536
29919,guilty,0.004645860447751999
34243,innocent,0.5942063170970004
24421,innocent,0.03955524377701059
25237,guilty,0.005788699163807804
29832,guilty,0.02966944704831183
26712,innocent,0.07932294720005989
23428,innocent,0.3428144231974542
38444,guilty,0.00400839364335639
35317,innocent,0.16321922529686717
38354,innocent,0.0786586581991054
37366,innocent,0.473836076775802
23121,innocent,0.9321750190729979
32956,guilty,0.020228379377465973
20399,innocent,0.4927755090220082
30809,innocent,0.26655558573136806
23883,guilty,0.0025620906734801275
31877,guilty,0.008074597764159109
35473,guilty,0.00629248197893802
34649,innocent,0.2975338394104361
24940,innocent,0.5640684012846825
24597,guilty,0.01795042572036773
21064,guilty,0.001051326675383324
32424,guilty,0.03941813700056629
21667,guilty,0.04732662849258955
26468,innocent,0.8541308204748894
24457,innocent,0.34624328954246036
23802,innocent,0.7575649593357456
39298,guilty,0.02458156065772504
21336,innocent,0.46334499095402343
27304,guilty,0.01059713623536151
37881,guilty,0.36935759687423825
22118,guilty,0.29073717249150466
34314,innocent,0.8691820651327649
33272,guilty,0.0029987154134003048
23576,guilty,0.03811981352999069
23221,innocent,0.8507573420113046
39259,innocent,0.3720482063714018
35107,innocent,0.207855085193385
31097,innocent,0.2456361004519006
28562,guilty,0.032570547826375355
23942,guilty,0.02781341494463306
21253,guilty,0.03630656690491205
24476,innocent,0.1095555841766959
24162,guilty,0.004645781071217265
30127,guilty,0.018910042053623368
39818,innocent,0.16310287283337666
24332,innocent,0.48180502873423453
25293,guilty,0.03027000693111482
32742,guilty,0.03258050016497882
31873,innocent,0.422384422577782
21043,innocent,0.9384550318212873
39592,innocent,0.48675376959716776
37789,guilty,0.04088689123576758
39187,guilty,0.024547138266983865
39387,guilty,0.016091843726649274
25739,guilty,0.046360956395854754
37047,innocent,0.16695364013785233
38293,guilty,0.0044911220435266686
29069,innocent,0.7787081663957964
37471,guilty,0.043261399047983776
33015,innocent,0.178764917722246
26987,innocent,0.7792330455412771
26769,guilty,0.017206683338392988
26424,innocent,0.4627813520350087
39261,guilty,0.042073447953427656
22373,guilty,0.028649011661255615
28253,guilty,0.18195795480758425
37309,guilty,0.020481468321446473
32691,guilty,0.023722213661230247
29112,innocent,0.32482996763652977
25175,guilty,0.019762798159122803
38446,guilty,0.02663674489862481
34745,guilty,0.0192623764020736
30216,guilty,0.034330301849350625
22406,guilty,0.028130284750450943
26039,guilty,0.012825902898819542
39375,guilty,0.02329940532049203
30881,innocent,0.4817894063920131
39612,innocent,0.15691394205693707
31766,guilty,0.002192179070184852
24260,guilty,0.0006832205221467214
37580,guilty,0.3655125395727534
23038,guilty,0.0207440405764604
24375,guilty,0.023934614933748696
23283,guilty,0.006523609190663865
37171,guilty,0.02045567808694633
30752,guilty,0.03798553292037111
36641,guilty,0.021088962986046567
35377,innocent,0.12767760248884324
25294,guilty,0.0015343017024245398
37091,innocent,0.9890704570772597
29804,innocent,0.37712914958191973
26217,guilty,0.01613789632400625
35927,guilty,0.03862919663062542
37053,innocent,0.1913324568968386
39115,guilty,0.0016719480778501718
23504,innocent,0.6865638028854786
36896,guilty,0.029607282447176322
36444,guilty,0.0440123552406568
20234,innocent,0.6123552812570284
35456,innocent,0.8183642731221041
39723,guilty,0.04126898763538262
36510,innocent,0.6725118817231787
39532,innocent,0.45132054023003654
29306,guilty,0.004075471854494733
21002,guilty,0.02216124678045027
25715,guilty,0.0021764846465152977
26227,guilty,0.005455963200622149
30523,guilty,0.0483830576172013
21073,guilty,0.016970272942518922
24861,guilty,0.04236706798843468
26415,innocent,0.7822518538346642
21221,innocent,0.7858345376668747
34006,innocent,0.5199478443007107
32839,guilty,0.047090276992832816
22310,guilty,0.031710952364923085
33369,guilty,0.007562199060106806
36724,guilty,0.039858286715523716
22558,guilty,0.020556473227858914
31155,innocent,0.7802774936380429
23399,guilty,0.03954520442639951
34548,guilty,0.0012364200137581383
38679,guilty,0.028331769215841008
25614,guilty,0.2192268197583124
36907,guilty,0.049700852106877795
32683,innocent,0.38335916956781907
33836,guilty,0.0457401435649529
21532,innocent,0.5359758914943665
33867,innocent,0.7137334429930084
38443,guilty,0.03676049822805693
26887,innocent,0.6221888231773701
30900,guilty,0.023964248904456666
35103,guilty,0.0034519289022547253
21197,innocent,0.0885134998925385
24591,guilty,0.046365106912763285
36633,innocent,0.25210110097979377
31613,guilty,0.005947413898642801
34277,guilty,0.04834939506420313
35119,innocent,0.5743199513178018
37406,innocent,0.48531831568059586
38609,innocent,0.10987529067378718
32901,innocent,0.07460296710393756
23535,guilty,0.02275370101695295
20626,guilty,0.0424794726299888
27758,guilty,0.042679226392938203
28303,guilty,0.009683875081068811
20856,guilty,0.02250647195657729
35205,guilty,0.007923143318865766
34924,guilty,0.017027504076484425
34456,guilty,0.01727779560004285
38108,innocent,0.7819863256133255
23821,guilty,0.03125039435022978
26007,innocent,0.2396452290970824
36066,guilty,0.011554411805527598
35642,innocent,0.7058275662316983
34186,innocent,0.06101216511503568
35936,innocent,0.42901177550848685
32631,guilty,0.033796028950035625
34153,innocent,0.4404432601204247
31016,innocent,0.4344150522835977
30971,guilty,0.04385719141682251
38199,innocent,0.4488772047919237
31081,guilty,0.010815902135232397
39662,guilty,0.026048752309989816
38957,guilty,0.01358964776637215
22890,guilty,0.02049171330747304
21778,guilty,0.007527465473152074
29535,guilty,0.02155007071940837
28409,guilty,0.017178777488205045
36443,guilty,0.03726893355207797
20140,innocent,0.26054611800586097
34167,innocent,0.15455525006235124
37124,guilty,0.02283484147858271
32306,innocent,0.4129408404887646
20679,innocent,0.6777571835361659
26725,innocent,0.7341726414065488
36835,innocent,0.432240201818771
33644,guilty,0.0262750652718103
34011,guilty,0.14260790584073613
35417,innocent,0.43961047527013036
24763,innocent,0.946438807509383
28565,guilty,0.036217729357345387
31096,innocent,0.9803498023830653
34995,guilty,0.11006314878981191
33250,guilty,0.02727984418445972
23045,innocent,0.6069077498131508
25013,guilty,0.0425530076238429
22536,innocent,0.5020877268006176
38641,guilty,0.1298039625578325
34863,innocent,0.44332646708040174
24555,innocent,0.9164697614825275
24317,innocent,0.3697326605579333
22450,innocent,0.789165865726483
23200,innocent,0.3033138153101467
25466,guilty,0.02312686044690476
24356,innocent,0.506732895682849
35260,innocent,0.2664625077259073
23601,guilty,0.03969297243212983
36032,guilty,0.024953191308063245
28569,innocent,0.82571455900869
28775,innocent,0.5257299530785658
26667,innocent,0.8315659156399927
36313,guilty,0.014289450392520726
25698,innocent,0.7216713335888276
35799,guilty,0.21173851362344054
34974,guilty,0.27485181760220523
25685,innocent,0.11283330619449014
38982,guilty,0.00034177991694737676
32814,guilty,0.04685344670561322
25397,innocent,0.17535332749523014
24484,guilty,0.00596016901626778
32227,innocent,0.5360430975244651
34786,innocent,0.5054982990861596
32265,guilty,0.026910020589412484
32693,guilty,0.0026875643027304166
36551,guilty,0.0039098989576568715
32629,guilty,0.04851693078545192
23654,guilty,0.016767446651586554
32085,innocent,0.8330099251248883
27525,innocent,0.9134640670908146
35991,guilty,0.02107378043649811
23928,guilty,0.033858729331901725
35447,innocent,0.9863020613950751
25673,guilty,0.037185059733052785
29385,innocent,0.4031580347088887
25285,guilty,0.04332338045857598
38453,innocent,0.4157115746086543
32029,innocent,0.6373237899556001
33260,guilty,0.10750054318581159
30593,guilty,0.027904865428237915
24303,guilty,0.03658899284249151
26339,guilty,0.023263316396476826
33031,innocent,0.09006859297353859
24187,innocent,0.5423882690480916
37878,innocent,0.14668896513969382
21711,guilty,0.024417644327553507
35328,guilty,0.12536081320169962
26245,innocent,0.12301883462846427
25528,innocent,0.5629995002007262
38290,innocent,0.27059021120411986
37189,innocent,0.2623996927420566
33527,guilty,0.003555641146344657
31406,innocent,0.4711513067599618
20606,innocent,0.06613364987089165
39457,innocent,0.2320859349190897
32474,guilty,0.025971691024970045
27970,innocent,0.23464915360215619
32155,guilty,0.015591693719637657
33064,guilty,0.004682799807828353
27615,guilty,0.040123288657541244
37966,guilty,0.0466716331335682
31983,innocent,0.17415191784991332
34208,guilty,0.005118579189758232
29695,innocent,0.7774705911642747
25504,innocent,0.4247120452548412
38976,guilty,0.015619825035507174
24843,innocent,0.4840506154813527
24383,innocent,0.5611786166897657
29908,innocent,0.498703540777372
33587,innocent,0.5467467405459124
38592,innocent,0.6384941975838825
39150,innocent,0.9567573480496743
31915,guilty,0.03930380274877717
31792,innocent,0.3838067790462862
22947,innocent,0.75578616878765
34200,guilty,0.014972693788292869
21233,guilty,0.018552627267072238
27902,guilty,0.029934935263783297
32178,guilty,0.03509856564863173
28955,innocent,0.691267491122626
39921,guilty,0.033972457918619935
30888,guilty,0.004988998802921874
27631,guilty,0.1639088338066372
21587,guilty,0.011002165662361913
35550,guilty,0.02063105877365915
36613,guilty,0.04696648867028205
24098,innocent,0.9009892408599498
26535,innocent,0.5593534225107473
26813,guilty,0.38059817884310276
29766,guilty,0.030197743357290224
25154,guilty,0.0006625219555669971
25720,guilty,0.018111766935420198
33358,innocent,0.7989829213926357
38302,guilty,0.046941660384535386
30715,innocent,0.356697009045517
34799,guilty,0.030414386737190505
22649,guilty,0.00979638313813993
23265,guilty,0.02936572281494016
34575,guilty,0.16234349527106395
37263,innocent,0.6451795032800275
21815,guilty,0.0355631468143572
27654,innocent,0.9959579934281692
23705,guilty,0.003489098737950014
38196,guilty,0.008918675629743295
39228,guilty,0.042287974030500546
37615,innocent,0.13309427393135748
27980,innocent,0.5309838944821
22611,innocent,0.7215479866047049
23919,guilty,0.009193359455311018
22531,innocent,0.28896075336544685
33769,guilty,0.045484274435584116
27004,innocent,0.3481623510033774
39008,guilty,0.0400261262581067
30235,guilty,0.028482005796976913
21343,guilty,0.025452361094694294
22178,guilty,0.013821184014622324
39293,guilty,0.030347483933357778
38594,guilty,0.02436730341853088
21834,innocent,0.46329658214596664
25821,guilty,0.021095059698706405
38482,innocent,0.808500676919081
35467,innocent,0.32007631167664347
21390,innocent,0.7446296591685753
36655,innocent,0.4518721322281519
24866,innocent,0.7997157288068936
24705,guilty,0.0340806491654633
32143,guilty,0.037340996880787417
39520,guilty,0.036770238962280814
25807,guilty,0.042010641663703066
20805,guilty,0.005053096872176971
22405,guilty,0.046539663400702105
34059,innocent,0.326357760812886
37150,guilty,0.03818382393573733
24184,innocent,0.7117699322255645
23506,innocent,0.981925133294188
34842,guilty,0.026477755193697907
38432,guilty,0.024238602929410887
26286,innocent,0.43199873698691516
36686,guilty,0.01225770352591012
30842,innocent,0.3806294307492617
28181,innocent,0.869464380950593
27259,innocent,0.2684635082101098
36097,innocent,0.4947506707192881
22595,guilty,0.0375818622949608
33455,innocent,0.534605597472738
30030,guilty,0.03548444778622016
26323,guilty,0.047760274603224434
38342,innocent,0.20485558490443787
29167,innocent,0.6427297034348044
35622,innocent,0.7893068019685926
31234,guilty,0.01592478320621977
23084,guilty,0.018992748484352506
32906,guilty,0.032206205249543166
32150,guilty,0.045815352009805625
29074,guilty,0.03487317952406403
22438,guilty,0.01694239976103412
38148,guilty,0.025241297233455296
30719,innocent,0.685224687598632
24481,guilty,0.04574759854333023
22868,innocent,0.8130109183583795
32712,guilty,0.042926146782555984
38309,guilty,0.040900920080807576
33081,guilty,0.0027414223889479505
35367,guilty,0.04428304658145679
33659,guilty,0.02989534439837472
36691,guilty,0.016143900722224075
27164,guilty,0.023028946430399728
26074,guilty,0.016178193504475902
25707,guilty,0.03276089182068234
26909,innocent,0.2605228953330067
23420,guilty,0.3781717067469705
23744,guilty,0.027534681297672434
34279,guilty,0.005618612239933008
23322,guilty,0.04601175830766932
28193,guilty,0.01918486735900271
37717,guilty,0.009730880533101666
39964,innocent,0.08514488784109617
34631,guilty,0.27251968309416885
38750,guilty,0.037243268330378186
20432,guilty,0.029006982512659582
38955,innocent,0.6580212881857701
38285,guilty,0.001634654101255584
20851,innocent,0.4316661057440479
31565,guilty,0.0071148199844888295
29637,guilty,0.015333676433361271
37535,innocent,0.7158907740279548
30177,guilty,0.04614646885301712
29049,guilty,0.007217432583352824
22921,innocent,0.7053318571952608
38683,innocent,0.4546481855136333
34511,guilty,0.00915214093536637
35005,innocent,0.26337096306004226
28301,guilty,0.022634937543398456
26246,guilty,0.015349757323575287
31720,innocent,0.6007204611257713
26501,guilty,0.04195451978079439
29374,innocent,0.6925326057185328
37480,guilty,0.00864959034188796
20603,guilty,0.019798266344138733
32413,innocent,0.895435935629674
25353,guilty,0.015770244103265118
25324,innocent,0.754458046911289
30681,innocent,0.6219122093023178
30547,guilty,0.020026312225390582
34115,innocent,0.837864997607451
35898,guilty,0.03530876152796949
29270,innocent,0.3871523719151096
37397,guilty,0.039582113664892754
36312,innocent,0.2769846169867529
27640,guilty,0.029350430789255567
24921,guilty,0.01301745213651327
37286,innocent,0.21789703944579875
36438,guilty,0.014146350620905974
28123,guilty,0.018697702529533133
34338,innocent,0.7586206637351027
33144,innocent,0.17849328150056817
22832,guilty,0.009674295454991755
28139,innocent,0.662507748094115
22685,innocent,0.8206177309763516
34647,guilty,0.032504131400220064
38791,innocent,0.5494198114215001
23664,innocent,0.23153856692469404
39413,guilty,0.017593598421836925
38686,innocent,0.6387224239975573
20323,guilty,0.02144554894667023
37787,guilty,0.39894907708391586
24827,guilty,0.027709115405933245
37127,innocent,0.41856714642958187
30017,guilty,0.0006441742605178936
27958,innocent,0.30463797949035365
33231,innocent,0.720143430825904
30915,guilty,0.003544229453576725
24955,innocent,0.7693000421400121
22404,guilty,0.04534461499631963
38240,guilty,0.0019701510130854583
20049,guilty,0.027190070660328608
28707,guilty,0.029508671304486107
21995,innocent,0.6644673606746792
35822,innocent,0.6337227254463775
37571,guilty,0.020298305030440313
30233,guilty,0.0399279752593875
28004,guilty,0.0011906940939218624
34601,innocent,0.1459535455448883
31345,innocent,0.3789578920685975
28425,guilty,0.01434764976922246
34593,guilty,0.047843863770771766
20845,guilty,0.04577878204819379
35881,guilty,0.026621954183869173
21923,guilty,0.025586788112814604
29379,innocent,0.19934082537933606
38800,guilty,0.013144882562558191
24025,guilty,0.04401981939239724
37247,guilty,0.02028674278459376
22247,guilty,0.040339012980334814
37191,innocent,0.612612784737086
28730,guilty,0.04484384241875787
33029,innocent,0.7354928641132508
24725,guilty,0.001583018582549961
33251,innocent,0.7350059278064798
23409,innocent,0.05034638411663379
36616,guilty,0.022305267572993445
30436,guilty,0.024577180086947193
37363,innocent,0.5448942103024712
20968,innocent,0.9413981164073585
27338,innocent,0.6639719831795645
30859,innocent,0.8899678092588054
37794,guilty,0.018090543337735545
27435,guilty,0.010283229784870597
31497,guilty,0.033512927704235064
38024,guilty,0.008163925369860969
24952,innocent,0.49173372337962923
28780,innocent,0.29680327265481476
32139,guilty,0.038571374969130386
34394,guilty,0.0250424916046831
31607,guilty,0.03010195513083594
37754,innocent,0.9018124892726104
26449,guilty,0.04150035035121388
39841,guilty,0.003954795467538208
36677,innocent,0.1410909030961732
30583,innocent,0.6556158149220004
22839,guilty,0.016374332413536054
24467,guilty,0.03280587292887173
33490,innocent,0.4500272575496185
31464,guilty,0.019219323113166875
30709,innocent,0.8681716868250746
21429,innocent,0.4345967512805395
29860,innocent,0.0981048563470141
31714,guilty,0.025031112192785476
22353,guilty,0.03049475192006735
29156,guilty,0.31600968503749893
39477,innocent,0.8860147848256777
36750,guilty,0.039032403451520196
37236,guilty,0.009740734628094317
21823,guilty,0.024244498707560614
39017,innocent,0.8009501405943786
24676,guilty,0.03905875154079966
28897,guilty,0.01616465180263878
23954,guilty,0.016715878227731396
27628,innocent,0.5433298739800898
21707,guilty,0.04442227992253135
23307,innocent,0.4219738553244725
33215,guilty,0.03891106377935076
24789,guilty,0.03838380352740492
37634,innocent,0.6033499173440982
